2025-07-02 14:49:44.534189	https://www.encodeproject.org/report/?type=File&searchTerm=encode-re2g+thresholded&output_type=thresholded+element+gene+links&status%21=archived&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF126JIS/	ENCFF126JIS	ENCFF126JIS	/annotations/ENCSR180FIU/	GRCh38			bed	bed bed3+	bed3+	3649178	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF126JIS/@@download/ENCFF126JIS.bed.gz	/files/ENCFF950INT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:12:33.744419+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF503DHE/	ENCFF503DHE	ENCFF503DHE	/annotations/ENCSR249HAP/	GRCh38			bed	bed bed3+	bed3+	3743773	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF503DHE/@@download/ENCFF503DHE.bed.gz	/files/ENCFF076TLN/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:12:38.265530+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF569HCL/	ENCFF569HCL	ENCFF569HCL	/annotations/ENCSR547BLV/	GRCh38			bed	bed bed3+	bed3+	3608531	DNase-seq	pancreas	pancreas				/files/ENCFF569HCL/@@download/ENCFF569HCL.bed.gz	/files/ENCFF641UUP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:33:07.136362+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF722RGC/	ENCFF722RGC	ENCFF722RGC	/annotations/ENCSR724BQX/	GRCh38			bed	bed bed3+	bed3+	3480177	DNase-seq	T-cell	blood,bodily fluid				/files/ENCFF722RGC/@@download/ENCFF722RGC.bed.gz	/files/ENCFF833MDO/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:22:03.984321+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF048ANL/	ENCFF048ANL	ENCFF048ANL	/annotations/ENCSR965BSR/	GRCh38			bed	bed bed3+	bed3+	3632172	DNase-seq	placenta	extraembryonic component,placenta				/files/ENCFF048ANL/@@download/ENCFF048ANL.bed.gz	/files/ENCFF996SZJ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:38:41.455770+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF786YCU/	ENCFF786YCU	ENCFF786YCU	/annotations/ENCSR826YQC/	GRCh38			bed	bed bed3+	bed3+	3395337	DNase-seq	heart	heart				/files/ENCFF786YCU/@@download/ENCFF786YCU.bed.gz	/files/ENCFF525UTX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:27:16.349882+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF854FZS/	ENCFF854FZS	ENCFF854FZS	/annotations/ENCSR179GOU/	GRCh38			bed	bed bed3+	bed3+	3655736	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF854FZS/@@download/ENCFF854FZS.bed.gz	/files/ENCFF370NXB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:09:40.752312+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF617MBI/	ENCFF617MBI	ENCFF617MBI	/annotations/ENCSR145GZS/	GRCh38			bed	bed bed3+	bed3+	3617092	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF617MBI/@@download/ENCFF617MBI.bed.gz	/files/ENCFF301ZDI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:10:12.781713+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF299OUH/	ENCFF299OUH	ENCFF299OUH	/annotations/ENCSR627QKP/	GRCh38			bed	bed bed3+	bed3+	2847482	DNase-seq	brain	brain				/files/ENCFF299OUH/@@download/ENCFF299OUH.bed.gz	/files/ENCFF799MGH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:27:59.642651+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF106QTN/	ENCFF106QTN	ENCFF106QTN	/annotations/ENCSR438FRG/	GRCh38			bed	bed bed3+	bed3+	3726045	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF106QTN/@@download/ENCFF106QTN.bed.gz	/files/ENCFF106PSN/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:10:22.068145+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF453RTV/	ENCFF453RTV	ENCFF453RTV	/annotations/ENCSR255THW/	GRCh38			bed	bed bed3+	bed3+	2864568	DNase-seq	brain	brain				/files/ENCFF453RTV/@@download/ENCFF453RTV.bed.gz	/files/ENCFF975XDZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:28:08.881858+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF688ZOX/	ENCFF688ZOX	ENCFF688ZOX	/annotations/ENCSR910JVL/	GRCh38			bed	bed bed3+	bed3+	3768956	DNase-seq	upper lobe of left lung	lung				/files/ENCFF688ZOX/@@download/ENCFF688ZOX.bed.gz	/files/ENCFF023IIQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:07:58.012302+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF135GVR/	ENCFF135GVR	ENCFF135GVR	/annotations/ENCSR258DMJ/	GRCh38			bed	bed bed3+	bed3+	3726219	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF135GVR/@@download/ENCFF135GVR.bed.gz	/files/ENCFF143DUO/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:09:59.050775+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF900XIE/	ENCFF900XIE	ENCFF900XIE	/annotations/ENCSR362XPS/	GRCh38			bed	bed bed3+	bed3+	3882426	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF900XIE/@@download/ENCFF900XIE.bed.gz	/files/ENCFF474QDF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:10:03.568703+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF095WAM/	ENCFF095WAM	ENCFF095WAM	/annotations/ENCSR065SFT/	GRCh38			bed	bed bed3+	bed3+	3591134	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF095WAM/@@download/ENCFF095WAM.bed.gz	/files/ENCFF150BTH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:08:59.055985+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF380EOK/	ENCFF380EOK	ENCFF380EOK	/annotations/ENCSR464HMB/	GRCh38			bed	bed bed3+	bed3+	3819261	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF380EOK/@@download/ENCFF380EOK.bed.gz	/files/ENCFF947UZB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:09:08.028874+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF538WMS/	ENCFF538WMS	ENCFF538WMS	/annotations/ENCSR704MUC/	GRCh38			bed	bed bed3+	bed3+	3269287	DNase-seq	heart	heart				/files/ENCFF538WMS/@@download/ENCFF538WMS.bed.gz	/files/ENCFF650SYZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:27:00.154783+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF776YZL/	ENCFF776YZL	ENCFF776YZL	/annotations/ENCSR174HZO/	GRCh38			bed	bed bed3+	bed3+	3579888	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF776YZL/@@download/ENCFF776YZL.bed.gz	/files/ENCFF566GQE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:08:49.520831+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF876ISX/	ENCFF876ISX	ENCFF876ISX	/annotations/ENCSR584ZKT/	GRCh38			bed	bed bed3+	bed3+	3750512	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF876ISX/@@download/ENCFF876ISX.bed.gz	/files/ENCFF421DOQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:09:17.332687+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF716EMZ/	ENCFF716EMZ	ENCFF716EMZ	/annotations/ENCSR437EQQ/	GRCh38			bed	bed bed3+	bed3+	3247402	DNase-seq	heart	heart				/files/ENCFF716EMZ/@@download/ENCFF716EMZ.bed.gz	/files/ENCFF924NRX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:27:11.566933+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF363WGB/	ENCFF363WGB	ENCFF363WGB	/annotations/ENCSR243AWA/	GRCh38			bed	bed bed3+	bed3+	3027454	DNase-seq	brain	brain				/files/ENCFF363WGB/@@download/ENCFF363WGB.bed.gz	/files/ENCFF857NDC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:28:27.616103+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF104TAQ/	ENCFF104TAQ	ENCFF104TAQ	/annotations/ENCSR581YJB/	GRCh38			bed	bed bed3+	bed3+	3287112	DNase-seq	common myeloid progenitor, CD34-positive	bone marrow,bone element				/files/ENCFF104TAQ/@@download/ENCFF104TAQ.bed.gz	/files/ENCFF900GDB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:47:19.167148+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF777MEX/	ENCFF777MEX	ENCFF777MEX	/annotations/ENCSR211PXD/	GRCh38			bed	bed bed3+	bed3+	3754545	DNase-seq	activated gamma-delta T cell	blood,bodily fluid				/files/ENCFF777MEX/@@download/ENCFF777MEX.bed.gz	/files/ENCFF025ZLX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:22:10.588571+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF636PAG/	ENCFF636PAG	ENCFF636PAG	/annotations/ENCSR580OFQ/	GRCh38			bed	bed bed3+	bed3+	3639052	DNase-seq	activated gamma-delta T cell	blood,bodily fluid				/files/ENCFF636PAG/@@download/ENCFF636PAG.bed.gz	/files/ENCFF671GYZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:22:15.177576+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF937EMZ/	ENCFF937EMZ	ENCFF937EMZ	/annotations/ENCSR149VUN/	GRCh38			bed	bed bed3+	bed3+	3700632	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF937EMZ/@@download/ENCFF937EMZ.bed.gz	/files/ENCFF067OIX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:09:36.250732+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF958JJL/	ENCFF958JJL	ENCFF958JJL	/annotations/ENCSR330LJB/	GRCh38			bed	bed bed3+	bed3+	3108179	DNase-seq	retina	eye				/files/ENCFF958JJL/@@download/ENCFF958JJL.bed.gz	/files/ENCFF577QGZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:29:09.870860+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF749AQG/	ENCFF749AQG	ENCFF749AQG	/annotations/ENCSR449JHG/	GRCh38			bed	bed bed3+	bed3+	3077221	DNase-seq	brain	brain				/files/ENCFF749AQG/@@download/ENCFF749AQG.bed.gz	/files/ENCFF306IAX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:28:41.546342+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF916TBB/	ENCFF916TBB	ENCFF916TBB	/annotations/ENCSR371PSZ/	GRCh38			bed	bed bed3+	bed3+	2852320	DNase-seq	brain	brain				/files/ENCFF916TBB/@@download/ENCFF916TBB.bed.gz	/files/ENCFF202TJP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:28:50.882178+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF302LCW/	ENCFF302LCW	ENCFF302LCW	/annotations/ENCSR569RJV/	GRCh38			bed	bed bed3+	bed3+	3861987	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF302LCW/@@download/ENCFF302LCW.bed.gz	/files/ENCFF771USW/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:10:59.420715+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF679SQC/	ENCFF679SQC	ENCFF679SQC	/annotations/ENCSR031NQT/	GRCh38			bed	bed bed3+	bed3+	3078716	DNase-seq	brain	brain				/files/ENCFF679SQC/@@download/ENCFF679SQC.bed.gz	/files/ENCFF984TUT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:28:23.019686+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF488FHU/	ENCFF488FHU	ENCFF488FHU	/annotations/ENCSR507LGY/	GRCh38			bed	bed bed3+	bed3+	3136422	DNase-seq	CD4-positive, alpha-beta memory T cell	blood,bodily fluid				/files/ENCFF488FHU/@@download/ENCFF488FHU.bed.gz	/files/ENCFF899BCF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:43:05.672184+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF550KTE/	ENCFF550KTE	ENCFF550KTE	/annotations/ENCSR260SPE/	GRCh38			bed	bed bed3+	bed3+	3505257	DNase-seq	head of caudate nucleus	brain				/files/ENCFF550KTE/@@download/ENCFF550KTE.bed.gz	/files/ENCFF090CKI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:57:06.316039+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF598KXH/	ENCFF598KXH	ENCFF598KXH	/annotations/ENCSR805LBK/	GRCh38			bed	bed bed3+	bed3+	3750522	DNase-seq	naive thymus-derived CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF598KXH/@@download/ENCFF598KXH.bed.gz	/files/ENCFF446DMP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:39:47.706095+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF949CGB/	ENCFF949CGB	ENCFF949CGB	/annotations/ENCSR982SWE/	GRCh38			bed	bed bed3+	bed3+	3696585	DNase-seq	head of caudate nucleus	brain				/files/ENCFF949CGB/@@download/ENCFF949CGB.bed.gz	/files/ENCFF256EBC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:57:11.026901+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF441REF/	ENCFF441REF	ENCFF441REF	/annotations/ENCSR207GTJ/	GRCh38			bed	bed bed3+	bed3+	3625941	DNase-seq	naive thymus-derived CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF441REF/@@download/ENCFF441REF.bed.gz	/files/ENCFF405GEH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:39:52.314930+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF862OCP/	ENCFF862OCP	ENCFF862OCP	/annotations/ENCSR935ZEQ/	GRCh38			bed	bed bed3+	bed3+	3642934	DNase-seq	activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF862OCP/@@download/ENCFF862OCP.bed.gz	/files/ENCFF968QOA/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:42:33.482010+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF404IUQ/	ENCFF404IUQ	ENCFF404IUQ	/annotations/ENCSR575ICN/	GRCh38			bed	bed bed3+	bed3+	3887300	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF404IUQ/@@download/ENCFF404IUQ.bed.gz	/files/ENCFF927KBH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:17:03.052959+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
